Timestamp,PID,COMMAND,MEM,PURG,CMPRS
1745253239.89308,99367,com.apple.WebKit,00:31.25,4,1
1745253239.8931231,89640,Google,He,0.0,00:37.74
1745253239.893173,14635,softwareupdated,09:19.52,4,1
1745253239.893216,1408,TextInputMenuAge,01:52.34,6,4
1745253239.893265,45739,Slack,(Pl,0.0,01:32.21
1745253239.893306,17618,Docker,H,0.0,04:25.48
1745253239.893404,17578,com.docker.build,01:19.14,17,1
1745253239.893456,17561,com.docker.backe,02:38.74,13,0
1745253239.893499,65646,ControlCenterHel,00:24.57,3,1
1745253239.8935392,45734,Slack,0.0,07:00.07,14
1745253239.8935769,55254,Code,(Plu,0.0,00:01.63
1745253239.893611,1192,WallpaperAgent,02:39.64,3,1
1745253239.8936472,632,coreaudiod,09:49:34,8,1
1745253239.893684,1049,corespeechd,06:00:50,7,1
1745253239.893722,21306,StocksWidget,03:09.91,5,4/2
1745253239.893754,60256,Google,He,0.0,00:20.92
1745253239.893792,12896,Google,He,0.0,00:47.90
1745253239.893825,21808,Google,He,0.0,00:03.96
1745253239.893855,1008,sharingd,09:19.94,5,2
1745253239.8938859,30349,Google,He,0.0,00:02.03
1745253239.893919,21299,chronod,00:36.70,6,5
1745253239.8939478,60259,Google,He,0.0,00:20.57
1745253239.893978,552,logd,61:25.50,4,3
1745253239.8940108,1247,com.apple.dock.e,06:03.02,3,1
1745253239.894049,91091,XprotectService,00:00.30,5,4
1745253239.894086,618,com.apple.cmio.r,00:59.11,3,2
1745253239.894121,21323,WeatherWidget,00:02.54,17,15/3
1745253239.894164,45738,Slack,0.0,01:44.58,11
1745253239.8942049,994,identityservices,06:35.99,4,1
1745253239.8942459,986,homed,04:02.93,4,2
1745253239.894281,85971,VTDecoderXPCServ,00:11.12,3,2
1745253239.89432,21321,ScreenTimeWidget,00:04.12,7,6/3
1745253239.894376,1,launchd,88:36.03,4,3
1745253239.894423,2775,Google,He,0.0,33:18.53
1745253239.894453,0,kernel_task,37:21:39,568/10,0
1745253239.894507,42798,universalAccessA,00:31.24,3,1
1745253239.894558,28599,searchpartyusera,05:51.91,4,2
1745253239.8945868,1218,SystemUIServer,01:01.15,3,1
1745253239.894625,1648,UserNotification,00:30.53,3,1
1745253239.894659,47588,Spotify,0.0,00:51.93,11
1745253239.894689,1223,WallpaperVideoEx,04:22:13,7,3
1745253239.894719,1462,PAH_Extension,01:09.14,3,1
1745253239.894749,14763,PowerChime,01:00.18,6,1
1745253239.894783,16858,ServiceExtension,00:02.32,8,5/5
1745253239.8948212,65647,com.apple.Safari,01:09.05,3,1
1745253239.894868,956,universalaccessd,01:25.58,5,2
1745253239.894912,1176,UIKitSystem,03:55.18,4,3
1745253239.894943,21305,PhotosReliveWidg,00:01.47,12,11/5
1745253239.894975,51794,Code,0.0,03:32.99,14
1745253239.895005,629,airportd,02:41:24,8,6
1745253239.8950348,593,launchservicesd,10:31.65,3,2
1745253239.895064,32060,accountsd,01:13.42,2,1
1745253239.895092,88815,siriinferenced,00:08.28,2,1
1745253239.8951612,964,MobileDeviceUpda,00:26.50,5,2
1745253239.895212,1404,AirPlayUIAgent,00:29.40,3,1
1745253239.895245,979,WiFiAgent,16:31.88,5,2
1745253239.895278,47581,Spotify,0.0,00:01.87,4
1745253239.895311,21328,WorldClockWidget,00:01.22,4,3/3
1745253239.895344,967,usernoted,04:15.55,2,1
1745253239.895377,17619,Docker,H,0.0,02:02.10
1745253239.895416,13606,callservicesd,00:05.15,4,1
1745253239.8954492,965,nsurlsessiond,29:04.77,8,5
1745253239.895482,951,UserEventAgent,11:05.51,3,2
1745253239.895514,4887,PerfPowerService,02:16.20,7,4
1745253239.895547,7781,siriknowledged,01:50.54,2,1
1745253239.8955789,1119,imagent,04:28.53,2,1
1745253239.895612,1168,csimporter,00:09.30,3,2/1
1745253239.895648,86771,IntelligencePlat,00:01.10,2,1
1745253239.895682,86772,remindd,00:00.86,4,3
1745253239.895725,1015,duetexpertd,20:46.15,4,3
1745253239.895757,1174,fontd,09:45.42,2,1
1745253239.895791,95058,docker,01:08.93,11,0
1745253239.895844,17772,docker,01:29.51,11,0
1745253239.895884,95050,docker,01:09.78,11,0
1745253239.895941,86757,routined,00:00.81,2,1
1745253239.895999,42070,networkservicepr,00:22.59,3,1
1745253239.896034,948,secd,15:31.07,2,1
1745253239.896068,21315,siriactionsd,00:35.15,3,2
1745253239.8961039,86247,AppSSOAgent,00:00.46,3,1
1745253239.896137,21322,CalendarWidgetEx,00:00.13,3,2/2
1745253239.896169,961,lsd,06:47.17,3,2
1745253239.896201,590,opendirectoryd,38:54.82,8,7
1745253239.896234,44700,suggestd,00:07.99,4,3/1
1745253239.896267,1032,ContinuityCaptur,01:14.07,4,1
1745253239.8963,581,kernelmanagerd,00:01.79,2,1
1745253239.896333,1078,modelmanagerd,02:08.10,2,1
1745253239.8963661,3247,storeuid,00:10.57,3,1
1745253239.896399,87433,WebThumbnailExte,00:00.98,9,6
1745253239.896436,99369,com.apple.WebKit,01:42.18,10,3
1745253239.896468,1181,passd,01:10.21,2,1
1745253239.896501,7128,intelligenceflow,00:00.87,2,1
1745253239.896533,99376,caphost,00:46.22,6,1
1745253239.896566,969,rapportd,06:10.64,2,1
1745253239.896599,87435,com.apple.WebKit,00:00.26,8,4
1745253239.896647,86750,ScreenTimeAgent,00:00.93,2,1
1745253239.896697,99359,caphost,00:46.82,6,1
1745253239.896757,86535,idleassetsd,00:00.45,3,2
1745253239.8968089,54789,cloudd,00:22.36,4,1
1745253239.89687,10397,CoreDeviceDDIUpd,00:00.60,2,1
1745253239.8969028,51658,Siri,00:18.18,5,1
1745253239.896935,86755,knowledge-agent,00:00.88,2,1
1745253239.896967,76588,bird,00:07.90,5,4
1745253239.896999,31932,photolibraryd,00:01.37,2,1
1745253239.897033,626,runningboardd,75:13.74,6,5
1745253239.897065,2075,ViewBridgeAuxili,02:22.22,2,1
1745253239.897102,85081,mobileassetd,00:19.64,3,1
1745253239.897144,627,coreservicesd,00:46.24,4,3
1745253239.897185,968,containermanager,04:51.83,2,1
1745253239.897223,1231,imklaunchagent,00:04.07,2,1
1745253239.8972669,33815,trustd,13:20.72,4,3
1745253239.897315,976,trustd,24:12.91,2,1
1745253239.897364,628,lsd,03:40.25,2,1
1745253239.8974102,602,dasd,28:52.21,3,2
1745253239.8974562,85992,coreautha,00:00.25,3,1
1745253239.897496,85990,TextInputSwitche,00:00.42,3,1
1745253239.8975291,85100,UniversalControl,00:03.73,2,1
1745253239.897562,85970,donotdisturbd,00:00.88,2,1
1745253239.8975942,734,UVCAssistant,00:13.18,2,1
1745253239.897631,804,locationd,10:27.91,5,3
1745253239.8976698,34670,BiomeAgent,12:04.86,2,1
1745253239.89771,1136,avconferenced,00:30.41,4,1
1745253239.897749,85361,CoreServicesUIAg,00:00.25,3,1
1745253239.897794,77383,calaccessd,00:01.11,2,1
1745253239.897841,7311,intelligencecont,00:02.92,2,1
1745253239.89789,34549,akd,00:10.16,3,1
1745253239.897951,88817,SiriSuggestionsB,00:00.82,3,1
1745253239.89799,85987,mediaanalysisd,00:21.25,2,1
1745253239.898029,592,apsd,07:13.33,2,1
1745253239.898072,51922,SiriNCService,00:05.14,5,1
1745253239.8981178,37771,WallpaperImageEx,00:14.76,2,1
1745253239.898171,86536,replayd,00:02.60,4,3
1745253239.898216,35648,FPCKService,00:26.45,3,2
1745253239.898262,670,mDNSResponder,27:15.58,6,4
1745253239.898307,1016,filecoordination,21:53.03,3,2
1745253239.8983638,661,symptomsd,15:57.65,6,5
1745253239.898408,8939,peopled,00:22.88,2,1
1745253239.8984692,554,UserEventAgent,03:43.21,4,1
1745253239.898507,85995,spotlightknowled,00:00.68,3,1
1745253239.898548,22846,com.apple.Notes.,00:02.06,5,4/1
1745253239.898592,91144,Python,00:00.03,1,0
1745253239.898634,21302,StatusKitAgent,00:01.84,2,1
1745253239.8986712,631,analyticsd,05:09.66,2,1
1745253239.89871,762,searchpartyd,00:49.97,2,1
1745253239.898752,44113,coreduetd,00:13.79,3,2
1745253239.898795,51908,ContextStoreAgen,00:25.04,2,1
1745253239.89885,66308,ThemeWidgetContr,00:00.65,3,1
1745253239.89891,557,mediaremoted,02:43.46,4,1
1745253239.898954,86753,CoreLocationAgen,00:00.49,3,1
1745253239.8990238,1427,commerce,00:21.48,3,1
1745253239.899071,87005,talagentd,00:01.56,2,1
1745253239.899127,87452,CarbonComponentS,00:01.09,3,1
1745253239.899164,596,securityd,02:16.90,5,1
1745253239.899213,1157,mdbulkimport,02:25.24,2,1
1745253239.8992572,79383,com.apple.Ambien,15:37.09,3,1
1745253239.899327,17576,com.docker.dev-e,00:04.11,9,0
1745253239.899364,1020,familycircled,01:12.20,3,1
1745253239.899402,85071,Keychain,0.0,00:00.33,3
1745253239.89944,637,nsurlsessiond,03:38.23,6,5
1745253239.899476,1001,usernotification,01:21.68,2,1
1745253239.8995159,625,contextstored,12:37.82,4,3
1745253239.899553,86767,contactsd,00:00.63,3,2
1745253239.8995929,54800,CloudTelemetrySe,00:02.39,3,1
1745253239.899633,76624,audioaccessoryd,00:00.88,2,1
1745253239.8996701,10636,WAAppKitBridgeSe,00:19.12,3,2
1745253239.8997061,563,configd,15:25.10,10,4
1745253239.8997471,88616,AppPredictionInt,00:00.83,2,1
1745253239.899783,87381,com.apple.quickl,00:00.65,6,4
1745253239.899829,1756,spotlightknowled,00:06.97,2,1
1745253239.8998668,86773,com.apple.geod,00:00.66,3,2
1745253239.8999062,95249,com.apple.CloudD,13:14.67,3,2
1745253239.899946,67595,TGOnDeviceInfere,00:02.18,3,2/1
1745253239.8999832,55083,QuickLookUIServi,00:00.74,3,1
1745253239.900023,86752,CommCenter,00:00.32,5,1
1745253239.900064,9502,tccd,02:45.17,2,1
1745253239.9001129,30713,TGOnDeviceInfere,00:01.01,3,2/1
1745253239.900154,10663,simdiskimaged,00:00.32,2,1
1745253239.900191,1375,diagnostics_agen,00:38.39,2,1
1745253239.90023,51792,chrome_crashpad_,00:12.44,5,1
1745253239.900299,29134,TGOnDeviceInfere,00:00.50,3,2/1
1745253239.9003541,29135,TGOnDeviceInfere,00:00.27,3,2/1
1745253239.900404,59539,tccd,00:35.70,2,1
1745253239.900445,917,SubmitDiagInfo,00:33.71,3,1
1745253239.900484,86774,com.apple.geod,00:00.17,3,2
1745253239.900529,86775,com.apple.geod,00:00.16,3,2
1745253239.9005702,565,powerd,13:40.01,3,2
1745253239.900609,86754,syncdefaultsd,00:00.18,2,1
1745253239.900652,91145,top,00:00.96,1/1,0
1745253239.9006898,617,AirPlayXPCHelper,00:56.06,4,1
1745253239.9007318,86487,dmd,00:00.21,2,1
1745253239.900783,86770,ContextService,00:00.06,2,1
1745253239.900823,1445,ptpcamerad,00:09.99,2,1
1745253239.900862,43755,proactived,00:01.36,2,1
1745253239.900912,1098,nearbyd,01:07.77,4,2
1745253239.900958,556,fseventsd,54:46.04,19,1
1745253239.9010088,685,audioclocksyncd,10:02.58,3,2
1745253239.901061,86780,trustd,00:00.11,2,1
1745253239.901105,87055,linkd,00:00.94,2,1
1745253239.9011672,1209,gamepolicyd,07:41.10,3,2
1745253239.901224,86781,trustd,00:00.12,2,1
1745253239.9012868,1022,sharedfilelistd,00:16.33,2,1
1745253239.9013498,932,distnoted,08:57.54,3,2
1745253239.901417,1652,PasswordBreachAg,00:09.28,2,1
1745253239.901477,29704,coreauthd,00:26.70,2,1
1745253239.901561,1072,maild,00:15.30,3,2
1745253239.901629,86868,triald,00:01.07,2,1
1745253239.901678,87389,deleted,00:02.02,3,2
1745253239.9017248,9906,IMAutomaticHisto,00:05.29,2,1
1745253239.9017751,17587,wifivelocityd,01:17.92,2,1
1745253239.901828,85308,biomed,00:00.28,2,1
1745253239.90187,944,coreauthd,00:21.39,2,1
1745253239.901911,609,revisiond,05:22.81,4,2
1745253239.90195,664,authd,01:21.69,3,2
1745253239.9019918,1134,useractivityd,01:47.29,2,1
1745253239.902032,732,appleh13camerad,11:57.80,5,2
1745253239.902077,560,systemstats,03:14.21,2,1
1745253239.902119,87382,storagekitd,00:00.49,6,1
1745253239.902165,86018,containermanager,00:00.08,2,1
1745253239.9022331,616,corebrightnessd,33:22.93,3,2
1745253239.902264,73041,AssetCacheLocato,00:00.32,3,1
1745253239.902292,1106,seserviced,00:02.86,2,1
1745253239.9023201,87521,cloudd,00:00.32,2,1
1745253239.902349,1177,fontworker,00:00.99,2,1
1745253239.902378,86795,MessagesBlastDoo,00:00.20,2,1
1745253239.902408,841,com.docker.vmnet,00:05.45,6,0
1745253239.902436,86768,CategoriesServic,00:00.04,2,1
1745253239.902462,595,usbmuxd,01:06.33,3,1
1745253239.9024918,86932,wifip2pd,00:00.31,2,1
1745253239.902518,10469,AMPDeviceDiscove,00:06.90,4,2
1745253239.902543,86794,businessservices,00:00.09,2,1
1745253239.902569,946,cfprefsd,14:58.63,4,3
1745253239.902595,87939,BiomeSELFIngesto,00:00.07,2,1
1745253239.902621,87929,SAExtensionOrche,00:00.24,2,1
1745253239.9026492,80539,WirelessRadioMan,01:00.66,2,1
1745253239.902692,87941,GMSSELFIngestor,00:00.04,2,1
1745253239.902723,45783,ShipIt,00:00.28,2,1
1745253239.902754,86867,ospredictiond,00:00.14,2,1
1745253239.902781,622,cfprefsd,12:55.56,3,2
1745253239.902807,86582,systemsoundserve,00:00.15,5,1
1745253239.902834,42106,audiomxd,00:03.69,4,1
1745253239.90286,95512,backupd,03:26.05,4,3
1745253239.90289,636,apfsd,02:01.17,2,1
1745253239.9029162,54891,contentlinkingd,00:00.62,2,1
1745253239.9029472,87425,OfficeThumbnailE,00:00.18,4,3
1745253239.902978,27724,audioanalyticsd,00:09.59,4,3
1745253239.9030101,87940,IFTranscriptSELF,00:00.04,2,1
1745253239.903043,30737,PrivateMLClientI,00:00.15,3,2
1745253239.90307,1270,icdd,00:15.79,2,1
1745253239.903096,85356,rtcreportingd,00:00.22,2,1
1745253239.903123,86751,secinitd,00:00.20,2,1
1745253239.9031491,61878,rcd,00:00.22,2,1
1745253239.9031749,582,diskarbitrationd,01:54.67,2,1
1745253239.903201,87942,IFTelemetrySELFI,00:00.04,2,1
1745253239.9032261,666,eligibilityd,00:18.93,2,1
1745253239.903253,87522,AssetCache,00:00.16,2,1
1745253239.903279,90804,mdworker_shared,00:00.15,4,1
1745253239.9033039,87391,pkd,00:00.16,2,1
1745253239.903341,90591,mdworker_shared,00:00.36,4,1
1745253239.903372,90805,mdworker_shared,00:00.15,4,1
1745253239.903401,958,pboard,00:12.73,2,1
1745253239.903429,614,notifyd,17:12.65,2,1
1745253239.90346,90984,mdworker_shared,00:00.16,4,1
1745253239.903486,76547,nehelper,00:00.46,2,1
1745253239.903517,90113,mdworker_shared,00:00.35,4,1
1745253239.903552,90974,mdworker_shared,00:00.08,4,1
1745253239.903579,90983,mdworker_shared,00:00.18,4,1
1745253239.903608,594,timed,00:40.43,2,1
1745253239.9036338,86878,nfcd,00:00.25,2,1
1745253239.903671,90682,mdworker_shared,00:00.12,4,1
1745253239.903703,90988,mdworker_shared,00:00.08,4,1
1745253239.903734,90964,mdworker_shared,00:00.09,4,1
1745253239.903767,41786,aned,02:30.65,2,1
1745253239.9037929,88826,followupd,00:00.05,2,1
1745253239.903819,90987,mdworker_shared,00:00.07,4,1
1745253239.903844,90963,mdworker_shared,00:00.08,4,1
1745253239.9038699,3271,crashpad_handler,00:00.03,3,1
1745253239.903896,90916,mdworker_shared,00:00.09,4,1
1745253239.9039218,733,cameracaptured,00:01.23,2,1
1745253239.903955,88010,swcd,00:00.13,2,1
1745253239.9039822,54888,extensionkitserv,00:03.96,2,1
1745253239.904008,1237,ctkahp,00:03.88,2,1
1745253239.9040341,86889,NFStorageServer,00:00.02,2,1
1745253239.90406,87453,ecosystemanalyti,00:00.09,2,1
1745253239.904085,86777,secinitd,00:00.05,2,1
1745253239.9041312,794,appleeventsd,00:09.75,2,1
1745253239.904157,90962,mdworker_shared,00:00.08,4,1
1745253239.9041889,89273,intents_helper,00:00.16,2,1
1745253239.904215,788,systemstats,00:22.84,4,1
1745253239.904246,86837,gamecontrollerd,00:00.17,3,2
1745253239.9042718,974,lockoutagent,02:21.59,4,3
1745253239.904299,89272,intents_helper,00:00.10,2,1
1745253239.904325,88827,cdpd,00:00.07,2,1
1745253239.90435,86676,online-auth-agen,00:00.02,2,1
1745253239.904376,86776,secinitd,00:00.05,2,1
1745253239.904402,86593,systemstatusd,00:00.09,2,1
1745253239.904427,86584,com.apple.audio.,00:00.05,2,1
1745253239.904453,1373,storedownloadd,00:03.48,2,1
1745253239.904479,85355,securityd_system,00:00.14,2,1
1745253239.904505,570,remoted,00:17.14,2,1
1745253239.90456,90929,mdworker_shared,00:00.07,3,1
1745253239.9045901,87545,triald_system,00:00.11,2,1
1745253239.904623,85353,ManagedSettingsA,00:00.12,2,1
1745253239.904656,90917,mdworker_shared,00:00.08,3,1
1745253239.904686,87938,extensionkitserv,00:00.14,2,1
1745253239.904719,686,mDNSResponderHel,00:36.38,3,1
1745253239.904748,87920,neagent,00:00.07,2,1
1745253239.904778,87865,com.apple.audio.,00:00.04,2,1
1745253239.904808,90207,powerdatad,00:00.14,2,1
1745253239.9048371,15750,mbuseragent,00:00.29,2,1
1745253239.9048672,996,awdd,00:15.37,2,1
1745253239.904911,87424,extensionkitserv,00:00.09,4,3
1745253239.904942,1446,mscamerad-xpc,00:00.85,2,1
1745253239.904982,87520,backupd-helper,00:00.11,2,1
1745253239.905011,86583,AudioComponentRe,00:00.05,2,1
1745253239.905041,589,thermalmonitord,02:32.91,3,2
1745253239.90507,86847,feedbackd,00:00.04,2,1
1745253239.9051,87438,AudioComponentRe,00:00.08,2,1
1745253239.905129,86869,osanalyticshelpe,00:00.09,2,1
1745253239.9051578,1268,chrome_crashpad_,00:02.32,4,1
1745253239.905188,87519,aneuserd,00:00.12,2,1
1745253239.905217,86058,containermanager,00:00.05,2,1
1745253239.905254,86059,containermanager,00:00.05,2,1
1745253239.905287,1031,ctkd,00:02.16,2,1
1745253239.90532,91093,ReportMemoryExce,00:00.06,5,3
1745253239.905353,1260,mdwrite,00:31.24,2,1
1745253239.9053829,1298,chrome_crashpad_,00:01.92,4,1
1745253239.9054122,86846,gamecontrollerag,00:00.13,3,2
1745253239.905442,91107,amfid,00:00.02,4,3
1745253239.9054751,1048,fairplayd,00:26.78,2,1
1745253239.905504,608,logind,00:13.58,2,1
1745253239.905534,45731,chrome_crashpad_,00:01.61,4,1
1745253239.905567,87525,system_installd,00:00.05,2,1
1745253239.905597,1753,fbahelperd,00:00.42,2,1
1745253239.9056268,33212,mdsync,00:00.10,2,1
1745253239.905656,1230,ctkahp,00:06.03,2,1
1745253239.905686,86563,naturallanguaged,00:00.06,2,1
1745253239.905716,87526,installd,00:00.05,2,1
1745253239.905746,15757,mmaintenanced,00:08.65,2,1
1745253239.905775,86769,sandboxd,00:00.02,2,1
1745253239.905808,86758,FamilyControlsAg,00:00.03,2,1
1745253239.905837,37413,zsh,00:00.12,1,0
1745253239.905867,676,socketfilterfw,00:00.26,2,1
1745253239.905896,604,distnoted,04:15.12,3,2
1745253239.905926,86282,netbiosd,00:00.18,4,3
1745253239.905956,76606,adid,00:00.48,2,1
1745253239.905988,86782,trustdFileHelper,00:00.04,3,2
1745253239.906018,76549,usermanagerd,00:00.33,2,1
1745253239.906048,54894,com.apple.hiserv,00:01.29,2,1
1745253239.906083,46346,zsh,00:00.04,1,0
1745253239.906112,1226,automountd,00:03.96,4,1
1745253239.906142,86522,pbs,00:00.03,2,1
1745253239.9061718,48180,zsh,00:00.05,1,0
1745253239.906202,70815,com.apple.CodeSi,00:00.52,2,1
1745253239.906232,49180,zsh,00:00.03,1,0
1745253239.906262,87528,AssetCacheTether,00:00.11,2,1
1745253239.906291,83782,zsh,00:00.04,1,0
1745253239.9063208,1135,mediaremoteagent,00:06.72,2,1
1745253239.9063501,89282,ReportCrash,00:00.03,3,1
1745253239.906379,87524,geodMachServiceB,00:00.04,2,1
1745253239.906409,86756,keybagd,00:00.01,2,1
1745253239.90644,2237,USBAgent,00:00.27,2,1
1745253239.906475,1533,CrashReporterSup,00:00.35,2,1
1745253239.906508,64648,DiskUnmountWatch,00:00.22,2,1
1745253239.906539,86798,icloudmailagent,00:00.03,1,0
1745253239.906569,86778,cfprefsd,00:00.04,2,1
1745253239.9065979,86779,cfprefsd,00:00.04,2,1
1745253239.9066281,1329,CVMServer,00:00.14,2,1
1745253239.906657,566,IOMFB_bics_daemo,00:00.16,2,1
1745253239.906689,91092,ReportCrash,00:00.02,4,2
1745253239.906719,17806,taskgated,00:00.03,2,1
1745253239.906749,91106,zsh,00:00.01,1,0
1745253239.906778,650,distnoted,00:34.73,3,2
1745253239.9068081,81548,zsh,00:00.02,1,0
1745253239.906837,575,watchdogd,00:35.73,3,1
1745253239.9068658,1086,distnoted,00:25.65,2,1
1745253239.9068959,719,distnoted,00:31.20,3,2
1745253239.906927,669,distnoted,00:32.39,3,2
1745253239.906961,660,distnoted,00:33.51,3,2
1745253239.906997,930,oahd,00:01.96,2,1
1745253239.907031,44926,distnoted,00:27.91,3,2
1745253239.907062,871,distnoted,00:30.58,3,2
1745253239.9071171,696,distnoted,00:30.62,3,2
1745253239.9071512,1045,distnoted,00:30.33,3,2
1745253239.9071841,693,distnoted,00:31.49,3,2
1745253239.907218,1056,distnoted,00:30.14,3,2
1745253239.907252,913,distnoted,00:30.33,3,2
1745253239.907286,770,distnoted,00:30.89,3,2
1745253239.907325,87523,coresymbolicatio,00:00.09,3,2
1745253239.90736,29136,distnoted,00:28.77,3,2
1745253239.907394,17551,distnoted,00:30.36,3,2
1745253239.9074318,1594,distnoted,00:30.07,3,2
1745253239.907466,1068,distnoted,00:30.31,3,2
1745253239.907501,87400,deleted_helper,00:04.51,2,1
1745253239.9075358,586,syslogd,01:33.38,4,3
1745253239.9075708,75605,logd_helper,18:25.73,2,1
1745253239.907605,87006,sysmond,00:00.75,2,1
1745253239.907639,87532,csnameddatad,00:00.02,2,1
1745253239.9076731,601,autofsd,00:00.39,2,1
1745253239.907707,88828,com.apple.Accoun,00:00.01,2,1
1745253239.9077408,88016,smd,00:00.01,2,1
1745253239.907775,610,KernelEventAgent,00:00.24,2,1
1745253239.907812,91090,fragdemo,00:00.00,1,0
1745253239.907849,741,com.apple.AppleU,00:08.52,2,1
1745253239.907885,52748,IOUserBluetoothS,00:00.63,2,1
1745253239.907922,52747,IOUserBluetoothS,00:00.77,2,1
1745253239.907956,738,com.apple.Driver,00:02.36,2,1
1745253241.9866838,VM:,296T,5536M,framework,"vsize,"
1745253241.9874198,620,WindowServer,27:56:46,21/1,6
1745253241.987509,1212,Preview,04:48.02,4,2
1745253241.9875672,51788,Electron,42:04.54,40,3
1745253241.987627,3266,Telegram,17:20.43,40,5
1745253241.987673,1202,Google,0.0,07:04:47,52
1745253241.987733,55146,Code,(Plu,0.0,01:04.14
1745253241.987786,1300,Google,He,0.0,09:37:25
1745253241.987838,839,mysqld,40:39.32,35,0
1745253241.9878778,45735,Slack,(Re,0.0,60:14.92
1745253241.987922,81561,Code,(Plu,0.0,00:20.72
1745253241.987979,94462,Google,He,0.0,22:32.95
1745253241.988031,53534,Google,He,0.0,05:13.30
1745253241.9880729,55063,Code,(Ren,0.0,03:08.72
1745253241.988126,47574,Spotify,67:17.10,85,2
1745253241.988179,1178,Stocks,79:10.28,8,4
1745253241.988232,47596,Spotify,(,0.0,33:19.78
1745253241.988281,95781,Google,He,0.0,37:12.23
1745253241.988339,63313,Google,He,0.0,02:35.73
1745253241.988389,11890,Google,He,0.0,13:28.56
1745253241.988441,89637,Google,He,0.0,07:53.21
1745253241.988492,71885,Google,He,0.0,07:28.38
1745253241.988544,52667,bluetoothd,02:16.75,4,3
1745253241.988596,96131,Google,He,0.0,07:21.47
1745253241.9886458,85893,Google,He,0.0,05:35.91
1745253241.988687,48730,Google,He,0.0,04:13.78
1745253241.988734,71883,Google,He,0.0,07:52.51
1745253241.988775,2878,Google,He,0.0,01:04.35
1745253241.988838,99351,zoom.us,02:29:18,46,3
1745253241.9888902,55263,cpptools-srv,00:08.30,7,0
1745253241.9889321,17564,com.docker.backe,57:11.54,93,2
1745253241.98897,54700,Google,He,0.0,00:33.26
1745253241.9890099,51793,Code,(GPU,0.0,20:25.08
1745253241.989055,85686,Google,He,0.0,01:40.45
1745253241.98909,91108,Google,He,0.0,01:31.75
1745253241.989127,59667,Google,He,0.0,08:52.51
1745253241.989179,95802,Google,He,0.0,03:09:27
1745253241.989216,22403,Google,He,0.0,05:14.91
1745253241.98926,1219,Finder,29:11.55,7,2
1745253241.989294,45729,Slack,21:39.75,53,3
1745253241.989331,29699,Notes,19:53.82,7,3
1745253241.989368,15074,Google,He,0.0,02:46.41
1745253241.989402,1407,Google,He,0.0,00:36.08
1745253241.989436,1217,Dock,09:11.13,4,2
1745253241.989475,72011,Google,He,0.0,01:40.43
1745253241.989515,1301,Google,He,0.0,03:09:41
1745253241.989556,47583,Spotify,(,0.0,04:56.77
1745253241.9896,97238,Google,He,0.0,00:31.80
1745253241.98964,67562,Google,He,0.0,18:32.43
1745253241.989674,30337,Google,He,0.0,00:12.91
1745253241.98971,99371,com.apple.WebKit,02:33.95,2,1
1745253241.9897442,10610,WhatsApp,10:51.84,16,3
1745253241.9897768,99372,com.apple.WebKit,03:34.65,2,1
1745253241.989813,61188,Google,He,0.0,00:22.95
1745253241.989846,54002,Google,He,0.0,00:07.90
1745253241.989886,45733,Slack,(GP,0.0,03:53.01
1745253241.989919,99370,com.apple.WebKit,01:00.77,2,1
1745253241.989962,60223,Google,He,0.0,00:59.20
1745253241.989995,990,fileproviderd,12:31:54,7,6
1745253241.9900281,85752,Google,He,0.0,01:44.56
1745253241.9900942,1423,Spotlight,04:40.86,6,3
1745253241.9901319,75530,Google,He,0.0,00:13.12
1745253241.990165,21834,Google,He,0.0,02:51.48
1745253241.990199,17579,Docker,0.0,14:07.79,45
1745253241.990232,51812,Code,0.0,05:52.92,19
1745253241.9902642,79215,Google,He,0.0,00:08.74
1745253241.990297,12898,Google,He,0.0,00:56.64
1745253241.9903302,579,mds,01:43:59,8,5
1745253241.990363,60245,Google,He,0.0,02:36.91
1745253241.990396,35804,Google,He,0.0,00:20.29
1745253241.990429,99385,com.apple.WebKit,00:45.84,2,1
1745253241.990465,60235,Google,He,0.0,00:48.63
1745253241.9905028,72842,Google,He,0.0,00:29.22
1745253241.990536,680,syspolicyd,15:07.48,6,4
1745253241.9905689,880,mds_stores,12:40:09,7,5
1745253241.990609,2776,Google,He,0.0,37:16.19
1745253241.9906418,55164,cpptools,00:14.67,17,0
1745253241.990679,1051,ControlCenter,36:25.30,9,3
1745253241.990711,26292,Google,He,0.0,00:28.58
1745253241.990745,51842,Code,0.0,19:19.66,25
1745253241.990777,1111,NotificationCent,12:16.42,6,4
1745253241.990814,72843,Google,He,0.0,00:40.45
1745253241.9908469,48778,Google,He,0.0,01:05.27
1745253241.990889,731,suhelperd,00:05.59,2,1
1745253241.990922,84230,Google,He,0.0,00:01.06
1745253241.9909601,12284,AppleSpell,00:30.03,2,1
1745253241.9910321,99295,Google,He,0.0,00:45.58
1745253241.9910882,91076,Google,He,0.0,00:00.10
1745253241.9911308,89639,Google,He,0.0,02:27.26
1745253241.991169,13346,Google,He,0.0,01:52.29
1745253241.991207,89641,Google,He,0.0,02:52.98
1745253241.9912431,624,loginwindow,22:31.19,7,4
1745253241.9912791,86666,Google,He,0.0,00:00.96
1745253241.991314,48799,Google,He,0.0,00:39.61
1745253241.991352,76638,assistantd,02:43.89,6,3
1745253241.991387,80698,Google,He,0.0,00:12.48
1745253241.991421,1214,Terminal,02:17.45,10,3
